,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes,plot
3169,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2176830632206113,0.3589743589743589,0.18789221114802512,0.23809523809523808,0.3127515235138553,0.1565217391304348,0.3571428571428571,0.20833333333333331,0.04175365344467641,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.6310679611650485,1.0,0.0,0.0,0.06666666666666667,0.0,5.0
1148,0.0,0.07246376811594203,0.018402920069761457,0.2753709198813056,0.043478260869565216,0.00020833333333333335,0.14833560386102626,0.4615384615384615,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.2608695652173913,0.0,0.0,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.8571428571428571,0.4368932038834951,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1477,0.023255813953488372,0.08856682769726248,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2391304347826087,0.42857142857142855,0.9749999999999999,1.0,1.0,6.216006216006217e-06,1.0,0.7999999999999999,0.6601941747572815,1.0,0.0,0.0,0.06666666666666667,0.0625,2.0
1878,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.10869565217391304,0.46428571428571425,1.0,0.4384133611691023,1.0,6.216006216006217e-06,1.0,0.7999999999999999,0.6310679611650485,0.6666666666666666,0.09090909090909091,0.0,0.06666666666666667,0.125,4.0
1063,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
1524,0.03488372093023256,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.40869565217391307,0.0,0.0,0.020876826722338204,0.25,0.015540015540015542,0.0,0.8571428571428571,0.5339805825242718,1.0,0.0,0.0,0.0,0.0,1.0
1479,0.023255813953488372,0.16022544283413848,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2391304347826087,0.42857142857142855,0.9749999999999999,1.0,1.0,6.216006216006217e-06,1.0,0.7999999999999999,0.6601941747572815,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0625,2.0
2255,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
33,0.023255813953488372,0.037037037037037035,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.2565217391304348,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5339805825242718,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
3706,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.05652173913043478,0.0,0.0,0.020876826722338204,0.25,0.007770007770007771,1.0,0.7999999999999999,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,10.0
1991,0.20930232558139533,0.08051529790660225,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.22797242613416843,0.5128205128205128,0.5570321151716501,0.09523809523809523,0.36334368172933196,0.3652173913043478,1.0,0.75,0.6680584551148225,0.75,0.019425019425019428,1.0,0.7999999999999999,0.5339805825242718,1.0,0.18181818181818182,0.1111111111111111,0.06666666666666667,0.25,4.0
4656,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,0.25,0.015540015540015542,0.5,0.7999999999999999,0.6310679611650485,1.0,0.13636363636363635,0.0,0.0,0.25,4.0
3701,0.023255813953488372,0.0966183574879227,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.10652173913043478,0.0,0.0,0.020876826722338204,0.25,0.007770007770007771,1.0,0.7999999999999999,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,10.0
4627,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2502592675437705,0.3589743589743589,0.13252122554448137,0.2857142857142857,0.3276992066229734,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,5.0
939,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.7087378640776699,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1223,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
1686,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.2160969558940155,0.12820512820512822,0.18789221114802512,0.19047619047619047,0.1701736230884213,0.20869565217391306,0.10714285714285714,0.0,0.06263048016701461,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.06666666666666667,0.125,1.0
3799,0.0,0.04911433172302738,0.018402920069761457,0.2753709198813056,0.15217391304347827,0.19833333333333333,0.20923945398132776,0.41025641025641024,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,1.0,3.885003885003886e-06,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
513,0.023255813953488372,0.040257648953301126,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,1.0,0.0,0.0,0.0,0.0,1.0
471,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.13043478260869565,0.01479375,0.12238837501256043,0.7615384615384615,0.5555555555555556,0.1999441084808799,0.46372732958098717,0.6558820793080584,0.09523809523809523,0.34308391548903416,0.1565217391304348,0.3571428571428571,0.3559451219512196,0.3775650491369207,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0625,6.0
652,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.20178132053602293,0.02564102564102564,0.040236249538575124,0.09523809523809523,0.0689893066574681,0.1565217391304348,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
2020,0.06976744186046512,0.08856682769726248,0.0,0.24480712166172106,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.782608695652174,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0007770007770007771,1.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
3779,0.0,0.04911433172302738,0.018402920069761457,0.2753709198813056,0.15217391304347827,0.19833333333333333,0.20923945398132776,0.41025641025641024,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,1.0,3.885003885003886e-06,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
1274,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.13636363636363635,0.0,0.06666666666666667,0.1875,4.0
1256,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.2272727272727273,0.0,0.2,0.1875,4.0
601,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.7777777777777777,0.029587002053805628,0.5897435897435898,0.7416020671834626,1.0,0.7657813038978958,0.1565217391304348,0.10714285714285714,0.16666666666666666,0.020876826722338204,0.0,0.0015540015540015542,1.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,8.0
1591,0.023255813953488372,0.040257648953301126,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,7.770007770007771e-05,1.0,0.8571428571428571,0.5825242718446602,1.0,0.0,0.1111111111111111,0.0,0.0,1.0
562,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2717391304347826,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00031080031080031085,0.0,0.8571428571428571,0.0,0.3333333333333333,0.045454545454545456,0.0,0.13333333333333333,0.0,2.0
3144,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.2608695652173913,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.2912621359223301,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.13333333333333333,0.0,7.0
373,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.0,0.13333333333333333,0.0625,9.0
1469,0.0,0.23752012882447665,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.1565217391304348,0.42857142857142855,0.9749999999999999,1.0,0.75,0.012432012432012434,0.0,0.7999999999999999,0.5339805825242718,0.3333333333333333,0.13636363636363635,0.0,0.2,0.125,2.0
1077,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
129,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
3471,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.19883278768530005,0.10256410256410256,0.18789221114802512,0.23809523809523808,0.17477291019891916,0.28695652173913044,0.10714285714285714,0.25,0.04175365344467641,0.25,0.015540015540015542,0.0,0.7999999999999999,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.1875,7.0
4241,0.0,0.008051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.20869565217391306,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0019425019425019427,1.0,0.7142857142857143,0.6310679611650485,1.0,0.0,0.0,0.0,0.0,2.0
1106,0.023255813953488372,0.0322061191626409,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.2608695652173913,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
1143,0.32558139534883723,0.01610305958132045,0.018479162100086724,0.27596439169139464,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.1565217391304348,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
2926,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2608695652173913,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0038850038850038854,0.0,0.8571428571428571,0.0,1.0,0.09090909090909091,0.0,0.2,0.0,2.0
896,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.2222222222222222,0.0,0.0,1.0
18,0.023255813953488372,0.07246376811594203,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.3521739130434783,0.42857142857142855,0.9749999999999999,1.0,0.25,0.0038850038850038854,0.5,0.8571428571428571,0.5825242718446602,1.0,0.0,0.0,0.0,0.0,2.0
189,0.13953488372093026,0.01610305958132045,0.013992318615444728,0.287833827893175,0.0,0.0,0.0,0.0,0.3333333333333333,0.1597901457998658,0.7435897435897435,0.926172019195275,0.14285714285714285,0.5289180177072553,0.20869565217391306,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.2727272727272727,0.1111111111111111,0.06666666666666667,0.3125,4.0
4554,0.20930232558139533,0.040257648953301126,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.13478260869565217,0.42857142857142855,0.9749999999999999,1.0,0.75,0.031080031080031083,0.0,0.7999999999999999,0.4854368932038835,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
1078,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4854368932038835,1.0,0.0,0.0,0.0,0.0,1.0
3113,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.3036378794965126,0.3333333333333333,0.18789221114802512,0.14285714285714285,0.26215936529837874,0.1565217391304348,0.3571428571428571,0.20833333333333331,0.04175365344467641,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.5825242718446602,1.0,0.0,0.0,0.26666666666666666,0.25,5.0
3694,0.023255813953488372,0.0966183574879227,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.07391304347826087,0.0,0.0,0.020876826722338204,0.25,0.007770007770007771,1.0,0.7999999999999999,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,10.0
2305,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
2593,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.42857142857142855,1.0,0.4384133611691023,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.13636363636363635,0.0,0.13333333333333333,0.1875,4.0
598,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.7777777777777777,0.029587002053805628,0.5897435897435898,0.7416020671834626,1.0,0.7657813038978958,0.1565217391304348,0.10714285714285714,0.16666666666666666,0.020876826722338204,0.0,0.0015540015540015542,1.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,8.0
4033,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.2608695652173913,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.0,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.4545454545454546,0.3333333333333333,0.5333333333333333,0.0,2.0
4292,0.9767441860465116,0.03510466988727858,0.32269915847859026,0.34421364985163194,0.5217391304347826,0.0625,0.5030966224238944,0.4230769230769231,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.5714285714285714,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1650,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.7777777777777777,0.19002785855176202,0.28205128205128205,0.2617201919527501,0.3333333333333333,0.3127515235138553,0.10434782608695653,0.2857142857142857,0.08333333333333333,0.06263048016701461,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.18181818181818182,0.0,0.13333333333333333,0.1875,8.0
2129,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
1789,0.20930232558139533,0.02246376811594203,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.2608695652173913,0.3214285714285714,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.5714285714285714,0.558252427184466,0.6666666666666666,0.045454545454545456,0.0,0.06666666666666667,0.0625,3.0
2427,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8917990117331274,0.9999999999999999,1.0000000000000002,0.047619047619047616,0.6347016212487064,0.1565217391304348,0.5,1.0,0.4801670146137787,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
175,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.1597901457998658,0.7435897435897435,0.926172019195275,0.14285714285714285,0.5289180177072553,0.20869565217391306,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,4.0
2180,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.7740610447973647,0.9999999999999999,0.926172019195275,0.19047619047619047,0.685293779464183,0.1565217391304348,0.5714285714285714,1.0,0.605427974947808,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.13333333333333333,0.375,4.0
1992,0.06976744186046512,0.0024154589371980675,0.0,0.24480712166172106,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.3130434782608696,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0007770007770007771,1.0,0.7999999999999999,0.2912621359223301,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
1566,0.20930232558139533,0.047677686211360544,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.3333333333333333,0.5523313744230027,0.6923076923076923,0.8523440383905501,0.047619047619047616,0.4599287110497873,0.28695652173913044,0.8928571428571428,0.75,0.6680584551148225,0.75,0.023310023310023312,1.0,0.7999999999999999,0.5339805825242718,0.6666666666666666,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0625,4.0
969,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.8227220041889501,0.7435897435897435,0.8892580287929126,0.0,0.47142692882603193,0.2608695652173913,0.3571428571428571,0.75,0.27139874739039666,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.2,0.0625,3.0
4431,0.20930232558139533,0.024154589371980676,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.4444444444444445,0.3834516135591842,0.2564102564102564,0.33554817275747506,0.09523809523809523,0.21156720708290214,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,1.5540015540015543e-05,0.0,0.8571428571428571,0.5825242718446602,1.0,0.4545454545454546,1.0,0.0,0.125,5.0
1230,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
4574,0.0,0.05636070853462158,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.28360819082091226,0.05128205128205129,0.11406423034330013,0.0,0.06910428883523054,0.1565217391304348,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.5718446601941747,1.0,0.13636363636363635,0.0,0.26666666666666666,0.0,6.0
857,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.20869565217391306,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.2222222222222222,0.06666666666666667,0.0,7.0
2628,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.5356772474937471,0.3846153846153846,0.5939461055740126,0.047619047619047616,0.2782568701851213,0.20869565217391306,0.3571428571428571,0.3333333333333333,0.35490605427974947,0.0,0.00038850038850038855,0.0,0.8571428571428571,0.0,0.3333333333333333,0.13636363636363635,0.1111111111111111,0.0,0.1875,6.0
2699,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,1.0,0.0,0.0,0.0,0.0,1.0
594,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,0.0,0.0015540015540015542,1.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3285,0.0,0.08051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.6796116504854369,1.0,0.045454545454545456,0.0,0.0,0.125,1.0
413,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.08695652173913043,0.057083333333333326,0.0780784231831955,0.3730769230769231,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.3333333333333333,0.18181818181818182,0.0,0.3333333333333333,0.0625,9.0
